"","year","spp","metal","corrected_conc","source"
"7171",1936,"WTSH","Iron",113.712715450612,"gain"
"7172",1937,"WTSH","Iron",112.510780160369,"gain"
"7173",1938,"WTSH","Iron",112.304975600798,"gain"
"7174",1939,"WTSH","Iron",112.099171041228,"gain"
"7175",1940,"WTSH","Iron",111.893366481657,"gain"
"7176",1941,"WTSH","Iron",111.687561922086,"gain"
"7177",1942,"WTSH","Iron",111.481757362515,"gain"
"7178",1943,"WTSH","Iron",120.292741507406,"gain"
"7179",1944,"WTSH","Iron",130.073275323216,"gain"
"7180",1945,"WTSH","Iron",139.853809139026,"gain"
"7181",1946,"WTSH","Iron",149.634342954835,"gain"
"7182",1947,"WTSH","Iron",159.414876770645,"gain"
"7183",1948,"WTSH","Iron",169.195410586455,"gain"
"7184",1949,"WTSH","Iron",178.975944402264,"gain"
"7185",1950,"WTSH","Iron",188.756478218074,"gain"
"7186",1951,"WTSH","Iron",198.537012033884,"gain"
"7187",1952,"WTSH","Iron",208.317545849693,"gain"
"7188",1953,"WTSH","Iron",218.098079665503,"gain"
"7189",1954,"WTSH","Iron",227.878613481313,"gain"
"7190",1955,"WTSH","Iron",237.659147297122,"gain"
"7191",1956,"WTSH","Iron",249.610527813097,"gain"
"7192",1957,"WTSH","Iron",259.476868559567,"gain"
"7193",1958,"WTSH","Iron",269.343209306037,"gain"
"7194",1959,"WTSH","Iron",279.209550052507,"gain"
"7195",1960,"WTSH","Iron",289.075890798977,"gain"
"7196",1961,"WTSH","Iron",298.942231545447,"gain"
"7197",1962,"WTSH","Iron",308.808572291917,"gain"
"7198",1963,"WTSH","Iron",318.674913038388,"gain"
"7199",1964,"WTSH","Iron",328.541253784858,"gain"
"7200",1965,"WTSH","Iron",302.899291940832,"gain"
"7201",1966,"WTSH","Iron",277.257330096806,"gain"
"7202",1967,"WTSH","Iron",251.615368252779,"gain"
"7203",1968,"WTSH","Iron",225.973406408753,"gain"
"7204",1969,"WTSH","Iron",200.331444564727,"gain"
"7205",1970,"WTSH","Iron",174.689482720701,"gain"
"7206",1971,"WTSH","Iron",172.970970293854,"gain"
"7207",1972,"WTSH","Iron",171.252457867007,"gain"
"7208",1973,"WTSH","Iron",169.53394544016,"gain"
"7209",1974,"WTSH","Iron",167.815433013312,"gain"
"7210",1975,"WTSH","Iron",166.096920586465,"gain"
"7211",1976,"WTSH","Iron",162.948819720148,"gain"
"7212",1977,"WTSH","Iron",161.245253085306,"gain"
"7213",1978,"WTSH","Iron",159.541686450464,"gain"
"7214",1979,"WTSH","Iron",157.838119815622,"gain"
"7215",1980,"WTSH","Iron",156.13455318078,"gain"
"7216",1981,"WTSH","Iron",153.097504797543,"gain"
"7217",1982,"WTSH","Iron",151.408648131637,"gain"
"7218",1983,"WTSH","Iron",149.71979146573,"gain"
"7219",1984,"WTSH","Iron",148.030934799823,"gain"
"7220",1985,"WTSH","Iron",146.342078133916,"gain"
"7221",1986,"WTSH","Iron",143.413059414969,"gain"
"7222",1987,"WTSH","Iron",141.738681900849,"gain"
"7223",1988,"WTSH","Iron",140.064304386729,"gain"
"7224",1989,"WTSH","Iron",138.389926872609,"gain"
"7225",1990,"WTSH","Iron",135.551763348624,"gain"
"7226",1991,"WTSH","Iron",133.891638910583,"gain"
"7227",1992,"WTSH","Iron",132.231514472542,"gain"
"7228",1993,"WTSH","Iron",130.571390034501,"gain"
"7229",1994,"WTSH","Iron",127.821688393678,"gain"
"7230",1995,"WTSH","Iron",126.175595574465,"gain"
"7231",1996,"WTSH","Iron",124.529502755252,"gain"
"7232",1997,"WTSH","Iron",121.852123842511,"gain"
"7233",1998,"WTSH","Iron",120.219845684154,"gain"
"7234",1999,"WTSH","Iron",118.587567525797,"gain"
"7235",2000,"WTSH","Iron",130.740823510551,"gain"
"7236",2001,"WTSH","Iron",143.882292418068,"gain"
"7237",2002,"WTSH","Iron",157.023761325585,"gain"
"7238",2003,"WTSH","Iron",168.757192874234,"gain"
"7239",2004,"WTSH","Iron",181.78992229868,"gain"
"7240",2005,"WTSH","Iron",194.822651723127,"gain"
"7241",2006,"WTSH","Iron",206.147557714713,"gain"
"7242",2007,"WTSH","Iron",219.073204991071,"gain"
"7243",2008,"WTSH","Iron",231.998852267428,"gain"
"7244",2009,"WTSH","Iron",242.926209776497,"gain"
"7245",2010,"WTSH","Iron",255.7463992945,"gain"
"7246",2011,"WTSH","Iron",268.566588812503,"gain"
"7247",2012,"WTSH","Iron",279.107063653743,"gain"
"7248",2013,"WTSH","Iron",291.823387686749,"gain"
"7249",2014,"WTSH","Iron",302.089649093813,"gain"
"7250",2015,"WTSH","Iron",NA,"gain"
"7251",1891,"WTSH","Mercury",NA,"gain"
"7252",1892,"WTSH","Mercury",NA,"gain"
"7253",1893,"WTSH","Mercury",NA,"gain"
"7254",1894,"WTSH","Mercury",NA,"gain"
"7255",1895,"WTSH","Mercury",NA,"gain"
"7256",1896,"WTSH","Mercury",NA,"gain"
"7257",1897,"WTSH","Mercury",NA,"gain"
"7258",1898,"WTSH","Mercury",NA,"gain"
"7259",1899,"WTSH","Mercury",NA,"gain"
"7260",1900,"WTSH","Mercury",NA,"gain"
"7261",1901,"WTSH","Mercury",NA,"gain"
"7262",1902,"WTSH","Mercury",NA,"gain"
"7263",1903,"WTSH","Mercury",NA,"gain"
"7264",1904,"WTSH","Mercury",NA,"gain"
"7265",1905,"WTSH","Mercury",NA,"gain"
"7266",1906,"WTSH","Mercury",NA,"gain"
"7267",1907,"WTSH","Mercury",NA,"gain"
"7268",1908,"WTSH","Mercury",NA,"gain"
"7269",1909,"WTSH","Mercury",NA,"gain"
"7270",1910,"WTSH","Mercury",NA,"gain"
"7271",1911,"WTSH","Mercury",NA,"gain"
"7272",1912,"WTSH","Mercury",NA,"gain"
"7273",1913,"WTSH","Mercury",NA,"gain"
"7274",1914,"WTSH","Mercury",NA,"gain"
"7275",1915,"WTSH","Mercury",NA,"gain"
"7276",1916,"WTSH","Mercury",NA,"gain"
"7277",1917,"WTSH","Mercury",NA,"gain"
"7278",1918,"WTSH","Mercury",NA,"gain"
"7279",1919,"WTSH","Mercury",NA,"gain"
"7280",1920,"WTSH","Mercury",NA,"gain"
"7281",1921,"WTSH","Mercury",NA,"gain"
"7282",1922,"WTSH","Mercury",NA,"gain"
"7283",1923,"WTSH","Mercury",NA,"gain"
"7284",1924,"WTSH","Mercury",NA,"gain"
"7285",1925,"WTSH","Mercury",NA,"gain"
"7286",1926,"WTSH","Mercury",NA,"gain"
"7287",1927,"WTSH","Mercury",NA,"gain"
"7288",1928,"WTSH","Mercury",NA,"gain"
"7289",1929,"WTSH","Mercury",NA,"gain"
"7290",1930,"WTSH","Mercury",NA,"gain"
"7291",1931,"WTSH","Mercury",NA,"gain"
"7292",1932,"WTSH","Mercury",NA,"gain"
"7293",1933,"WTSH","Mercury",NA,"gain"
"7294",1934,"WTSH","Mercury",NA,"gain"
"7295",1935,"WTSH","Mercury",NA,"gain"
"7296",1936,"WTSH","Mercury",NA,"gain"
"7297",1937,"WTSH","Mercury",NA,"gain"
"7298",1938,"WTSH","Mercury",NA,"gain"
"7299",1939,"WTSH","Mercury",NA,"gain"
"7300",1940,"WTSH","Mercury",NA,"gain"
"7301",1941,"WTSH","Mercury",NA,"gain"
"7302",1942,"WTSH","Mercury",NA,"gain"
"7303",1943,"WTSH","Mercury",NA,"gain"
"7304",1944,"WTSH","Mercury",NA,"gain"
"7305",1945,"WTSH","Mercury",NA,"gain"
"7306",1946,"WTSH","Mercury",NA,"gain"
"7307",1947,"WTSH","Mercury",NA,"gain"
"7308",1948,"WTSH","Mercury",NA,"gain"
"7309",1949,"WTSH","Mercury",NA,"gain"
"7310",1950,"WTSH","Mercury",NA,"gain"
"7311",1951,"WTSH","Mercury",NA,"gain"
"7312",1952,"WTSH","Mercury",NA,"gain"
"7313",1953,"WTSH","Mercury",NA,"gain"
"7314",1954,"WTSH","Mercury",NA,"gain"
"7315",1955,"WTSH","Mercury",NA,"gain"
"7316",1956,"WTSH","Mercury",NA,"gain"
"7317",1957,"WTSH","Mercury",NA,"gain"
"7318",1958,"WTSH","Mercury",NA,"gain"
"7319",1959,"WTSH","Mercury",NA,"gain"
"7320",1960,"WTSH","Mercury",NA,"gain"
"7321",1961,"WTSH","Mercury",NA,"gain"
"7322",1962,"WTSH","Mercury",NA,"gain"
"7323",1963,"WTSH","Mercury",NA,"gain"
"7324",1964,"WTSH","Mercury",NA,"gain"
"7325",1965,"WTSH","Mercury",NA,"gain"
"7326",1966,"WTSH","Mercury",NA,"gain"
"7327",1967,"WTSH","Mercury",NA,"gain"
"7328",1968,"WTSH","Mercury",NA,"gain"
"7329",1969,"WTSH","Mercury",NA,"gain"
"7330",1970,"WTSH","Mercury",NA,"gain"
"7331",1971,"WTSH","Mercury",NA,"gain"
"7332",1972,"WTSH","Mercury",NA,"gain"
"7333",1973,"WTSH","Mercury",NA,"gain"
"7334",1974,"WTSH","Mercury",NA,"gain"
"7335",1975,"WTSH","Mercury",NA,"gain"
"7336",1976,"WTSH","Mercury",NA,"gain"
"7337",1977,"WTSH","Mercury",NA,"gain"
"7338",1978,"WTSH","Mercury",NA,"gain"
"7339",1979,"WTSH","Mercury",NA,"gain"
"7340",1980,"WTSH","Mercury",NA,"gain"
"7341",1981,"WTSH","Mercury",NA,"gain"
"7342",1982,"WTSH","Mercury",NA,"gain"
"7343",1983,"WTSH","Mercury",NA,"gain"
"7344",1984,"WTSH","Mercury",NA,"gain"
"7345",1985,"WTSH","Mercury",NA,"gain"
"7346",1986,"WTSH","Mercury",NA,"gain"
"7347",1987,"WTSH","Mercury",NA,"gain"
"7348",1988,"WTSH","Mercury",NA,"gain"
"7349",1989,"WTSH","Mercury",NA,"gain"
"7350",1990,"WTSH","Mercury",NA,"gain"
"7351",1991,"WTSH","Mercury",NA,"gain"
"7352",1992,"WTSH","Mercury",NA,"gain"
"7353",1993,"WTSH","Mercury",NA,"gain"
"7354",1994,"WTSH","Mercury",NA,"gain"
"7355",1995,"WTSH","Mercury",NA,"gain"
"7356",1996,"WTSH","Mercury",NA,"gain"
"7357",1997,"WTSH","Mercury",NA,"gain"
"7358",1998,"WTSH","Mercury",NA,"gain"
"7359",1999,"WTSH","Mercury",0.619625122582003,"gain"
"7360",2000,"WTSH","Mercury",0.598369990086396,"gain"
"7361",2001,"WTSH","Mercury",0.571577303963125,"gain"
"7362",2002,"WTSH","Mercury",0.544784617839853,"gain"
"7363",2003,"WTSH","Mercury",0.52264465045323,"gain"
"7364",2004,"WTSH","Mercury",0.49561130646427,"gain"
"7365",2005,"WTSH","Mercury",0.46857796247531,"gain"
"7366",2006,"WTSH","Mercury",0.445530608580896,"gain"
"7367",2007,"WTSH","Mercury",0.418253224382066,"gain"
"7368",2008,"WTSH","Mercury",0.390975840183235,"gain"
"7369",2009,"WTSH","Mercury",0.366998071656934,"gain"
"7370",2010,"WTSH","Mercury",0.339473216282664,"gain"
"7371",2011,"WTSH","Mercury",0.311948360908394,"gain"
"7372",2012,"WTSH","Mercury",0.287016667500156,"gain"
"7373",2013,"WTSH","Mercury",0.259240860967883,"gain"
"7374",2014,"WTSH","Mercury",0.233585725525586,"gain"
"7375",2015,"WTSH","Mercury",NA,"gain"
"7376",1891,"WTSH","Manganese",NA,"gain"
"7377",1892,"WTSH","Manganese",NA,"gain"
"7378",1893,"WTSH","Manganese",NA,"gain"
"7379",1894,"WTSH","Manganese",NA,"gain"
"7380",1895,"WTSH","Manganese",NA,"gain"
"7381",1896,"WTSH","Manganese",NA,"gain"
"7382",1897,"WTSH","Manganese",8.48493283493041,"gain"
"7383",1898,"WTSH","Manganese",8.19448376989147,"gain"
"7384",1899,"WTSH","Manganese",7.90608095468746,"gain"
"7385",1900,"WTSH","Manganese",7.64792320922828,"gain"
"7386",1901,"WTSH","Manganese",7.36250418776066,"gain"
"7387",1902,"WTSH","Manganese",7.07909826433362,"gain"
"7388",1903,"WTSH","Manganese",6.7976914973195,"gain"
"7389",1904,"WTSH","Manganese",6.54237914061267,"gain"
"7390",1905,"WTSH","Manganese",6.26389879745729,"gain"
"7391",1906,"WTSH","Manganese",5.98738716356942,"gain"
"7392",1907,"WTSH","Manganese",5.73395278627547,"gain"
"7393",1908,"WTSH","Manganese",5.46033063363964,"gain"
"7394",1909,"WTSH","Manganese",5.18864846534667,"gain"
"7395",1910,"WTSH","Manganese",4.9370776306632,"gain"
"7396",1911,"WTSH","Manganese",4.66824996982206,"gain"
"7397",1912,"WTSH","Manganese",4.41760567614033,"gain"
"7398",1913,"WTSH","Manganese",4.1516140412484,"gain"
"7399",1914,"WTSH","Manganese",3.88752064407225,"gain"
"7400",1915,"WTSH","Manganese",3.63871932285163,"gain"
"7401",1916,"WTSH","Manganese",3.63564306934297,"gain"
"7402",1917,"WTSH","Manganese",3.64597160078996,"gain"
"7403",1918,"WTSH","Manganese",3.64282787452574,"gain"
"7404",1919,"WTSH","Manganese",3.65311834874757,"gain"
"7405",1920,"WTSH","Manganese",3.64990688369135,"gain"
"7406",1921,"WTSH","Manganese",3.66015943111745,"gain"
"7407",1922,"WTSH","Manganese",3.65687996728544,"gain"
"7408",1923,"WTSH","Manganese",3.66709471579741,"gain"
"7409",1924,"WTSH","Manganese",3.66374699943123,"gain"
"7410",1925,"WTSH","Manganese",3.67392407442965,"gain"
"7411",1926,"WTSH","Manganese",3.68410114942807,"gain"
"7412",1927,"WTSH","Manganese",3.68064738263496,"gain"
"7413",1928,"WTSH","Manganese",3.69078690710503,"gain"
"7414",1929,"WTSH","Manganese",3.68726452024161,"gain"
"7415",1930,"WTSH","Manganese",3.69736661481761,"gain"
"7416",1931,"WTSH","Manganese",3.70746870939362,"gain"
"7417",1932,"WTSH","Manganese",3.71757080396962,"gain"
"7418",1933,"WTSH","Manganese",3.71390493756612,"gain"
"7419",1934,"WTSH","Manganese",3.72396972059476,"gain"
"7420",1935,"WTSH","Manganese",3.73403450362339,"gain"
"7421",1936,"WTSH","Manganese",3.74409928665202,"gain"
"7422",1937,"WTSH","Manganese",3.74029017575549,"gain"
"7423",1938,"WTSH","Manganese",3.75031776335805,"gain"
"7424",1939,"WTSH","Manganese",3.76034535096061,"gain"
"7425",1940,"WTSH","Manganese",3.77037293856317,"gain"
"7426",1941,"WTSH","Manganese",3.78040052616573,"gain"
"7427",1942,"WTSH","Manganese",3.7904281137683,"gain"
"7428",1943,"WTSH","Manganese",4.07067713547847,"gain"
"7429",1944,"WTSH","Manganese",4.36494295250101,"gain"
"7430",1945,"WTSH","Manganese",4.65920876952355,"gain"
"7431",1946,"WTSH","Manganese",4.95347458654609,"gain"
"7432",1947,"WTSH","Manganese",5.24774040356863,"gain"
"7433",1948,"WTSH","Manganese",5.54200622059117,"gain"
"7434",1949,"WTSH","Manganese",5.83627203761371,"gain"
"7435",1950,"WTSH","Manganese",6.13053785463625,"gain"
"7436",1951,"WTSH","Manganese",6.4248036716588,"gain"
"7437",1952,"WTSH","Manganese",6.71906948868134,"gain"
"7438",1953,"WTSH","Manganese",7.01333530570388,"gain"
"7439",1954,"WTSH","Manganese",7.30760112272642,"gain"
"7440",1955,"WTSH","Manganese",7.60186693974896,"gain"
"7441",1956,"WTSH","Manganese",7.92544060151553,"gain"
"7442",1957,"WTSH","Manganese",8.22079863635462,"gain"
"7443",1958,"WTSH","Manganese",8.51615667119371,"gain"
"7444",1959,"WTSH","Manganese",8.81151470603279,"gain"
"7445",1960,"WTSH","Manganese",9.10687274087188,"gain"
"7446",1961,"WTSH","Manganese",9.40223077571097,"gain"
"7447",1962,"WTSH","Manganese",9.69758881055006,"gain"
"7448",1963,"WTSH","Manganese",9.99294684538915,"gain"
"7449",1964,"WTSH","Manganese",10.2883048802282,"gain"
"7450",1965,"WTSH","Manganese",11.0554153318242,"gain"
"7451",1966,"WTSH","Manganese",11.8225257834202,"gain"
"7452",1967,"WTSH","Manganese",12.5896362350161,"gain"
"7453",1968,"WTSH","Manganese",13.3567466866121,"gain"
"7454",1969,"WTSH","Manganese",14.1238571382081,"gain"
"7455",1970,"WTSH","Manganese",14.890967589804,"gain"
"7456",1971,"WTSH","Manganese",14.8629595002934,"gain"
"7457",1972,"WTSH","Manganese",14.8349514107828,"gain"
"7458",1973,"WTSH","Manganese",14.8069433212722,"gain"
"7459",1974,"WTSH","Manganese",14.7789352317616,"gain"
"7460",1975,"WTSH","Manganese",14.750927142251,"gain"
"7461",1976,"WTSH","Manganese",14.6684745054311,"gain"
"7462",1977,"WTSH","Manganese",14.6405699882996,"gain"
"7463",1978,"WTSH","Manganese",14.6126654711682,"gain"
"7464",1979,"WTSH","Manganese",14.5847609540367,"gain"
"7465",1980,"WTSH","Manganese",14.5568564369053,"gain"
"7466",1981,"WTSH","Manganese",14.4751878140519,"gain"
"7467",1982,"WTSH","Manganese",14.4473865570467,"gain"
"7468",1983,"WTSH","Manganese",14.4195853000415,"gain"
"7469",1984,"WTSH","Manganese",14.3917840430363,"gain"
"7470",1985,"WTSH","Manganese",14.3639827860311,"gain"
"7471",1986,"WTSH","Manganese",14.2830913805463,"gain"
"7472",1987,"WTSH","Manganese",14.2553930779337,"gain"
"7473",1988,"WTSH","Manganese",14.2276947753212,"gain"
"7474",1989,"WTSH","Manganese",14.1999964727086,"gain"
"7475",1990,"WTSH","Manganese",14.1197729498416,"gain"
"7476",1991,"WTSH","Manganese",14.0921773023827,"gain"
"7477",1992,"WTSH","Manganese",14.0645816549237,"gain"
"7478",1993,"WTSH","Manganese",14.0369860074647,"gain"
"7479",1994,"WTSH","Manganese",13.9574244720536,"gain"
"7480",1995,"WTSH","Manganese",13.9299311868164,"gain"
"7481",1996,"WTSH","Manganese",13.9024379015793,"gain"
"7482",1997,"WTSH","Manganese",13.8234305576872,"gain"
"7483",1998,"WTSH","Manganese",13.7960393478635,"gain"
"7484",1999,"WTSH","Manganese",13.7686481380399,"gain"
"7485",2000,"WTSH","Manganese",13.8001360187781,"gain"
"7486",2001,"WTSH","Manganese",13.8827926254918,"gain"
"7487",2002,"WTSH","Manganese",13.9654492322056,"gain"
"7488",2003,"WTSH","Manganese",13.9958454324086,"gain"
"7489",2004,"WTSH","Manganese",14.0781945479974,"gain"
"7490",2005,"WTSH","Manganese",14.1605436635861,"gain"
"7491",2006,"WTSH","Manganese",14.1898510873071,"gain"
"7492",2007,"WTSH","Manganese",14.2718935280874,"gain"
"7493",2008,"WTSH","Manganese",14.3539359688678,"gain"
"7494",2009,"WTSH","Manganese",14.3821574422284,"gain"
"7495",2010,"WTSH","Manganese",14.4638940081032,"gain"
"7496",2011,"WTSH","Manganese",14.545630573978,"gain"
"7497",2012,"WTSH","Manganese",14.57276885031,"gain"
"7498",2013,"WTSH","Manganese",14.654200325279,"gain"
"7499",2014,"WTSH","Manganese",14.6805624124575,"gain"
"7500",2015,"WTSH","Manganese",NA,"gain"
"7501",1891,"WTSH","Molybdenum",NA,"gain"
"7502",1892,"WTSH","Molybdenum",NA,"gain"
"7503",1893,"WTSH","Molybdenum",NA,"gain"
"7504",1894,"WTSH","Molybdenum",NA,"gain"
"7505",1895,"WTSH","Molybdenum",NA,"gain"
"7506",1896,"WTSH","Molybdenum",NA,"gain"
"7507",1897,"WTSH","Molybdenum",0.770778933014658,"gain"
"7508",1898,"WTSH","Molybdenum",0.767530949419499,"gain"
"7509",1899,"WTSH","Molybdenum",0.764298819540078,"gain"
"7510",1900,"WTSH","Molybdenum",0.764298819540078,"gain"
"7511",1901,"WTSH","Molybdenum",0.761082205063671,"gain"
"7512",1902,"WTSH","Molybdenum",0.75788077670173,"gain"
"7513",1903,"WTSH","Molybdenum",0.754694213995291,"gain"
"7514",1904,"WTSH","Molybdenum",0.754694213995291,"gain"
"7515",1905,"WTSH","Molybdenum",0.751522205125631,"gain"
"7516",1906,"WTSH","Molybdenum",0.748364446729894,"gain"
"7517",1907,"WTSH","Molybdenum",0.748364446729894,"gain"
"7518",1908,"WTSH","Molybdenum",0.745220643721553,"gain"
"7519",1909,"WTSH","Molybdenum",0.742090509115474,"gain"
"7520",1910,"WTSH","Molybdenum",0.742090509115474,"gain"
"7521",1911,"WTSH","Molybdenum",0.738973763857457,"gain"
"7522",1912,"WTSH","Molybdenum",0.738973763857457,"gain"
"7523",1913,"WTSH","Molybdenum",0.735870136658039,"gain"
"7524",1914,"WTSH","Molybdenum",0.732779363830401,"gain"
"7525",1915,"WTSH","Molybdenum",0.732779363830401,"gain"
"7526",1916,"WTSH","Molybdenum",0.729701187760965,"gain"
"7527",1917,"WTSH","Molybdenum",0.729701187760965,"gain"
"7528",1918,"WTSH","Molybdenum",0.726635352733177,"gain"
"7529",1919,"WTSH","Molybdenum",0.726635352733177,"gain"
"7530",1920,"WTSH","Molybdenum",0.723581609049211,"gain"
"7531",1921,"WTSH","Molybdenum",0.723581609049211,"gain"
"7532",1922,"WTSH","Molybdenum",0.72053971427189,"gain"
"7533",1923,"WTSH","Molybdenum",0.72053971427189,"gain"
"7534",1924,"WTSH","Molybdenum",0.717509433075613,"gain"
"7535",1925,"WTSH","Molybdenum",0.717509433075613,"gain"
"7536",1926,"WTSH","Molybdenum",0.717509433075613,"gain"
"7537",1927,"WTSH","Molybdenum",0.714490537100695,"gain"
"7538",1928,"WTSH","Molybdenum",0.714490537100695,"gain"
"7539",1929,"WTSH","Molybdenum",0.711482804811015,"gain"
"7540",1930,"WTSH","Molybdenum",0.711482804811015,"gain"
"7541",1931,"WTSH","Molybdenum",0.711482804811015,"gain"
"7542",1932,"WTSH","Molybdenum",0.711482804811015,"gain"
"7543",1933,"WTSH","Molybdenum",0.708486021354835,"gain"
"7544",1934,"WTSH","Molybdenum",0.708486021354835,"gain"
"7545",1935,"WTSH","Molybdenum",0.708486021354835,"gain"
"7546",1936,"WTSH","Molybdenum",0.708486021354835,"gain"
"7547",1937,"WTSH","Molybdenum",0.705499978428673,"gain"
"7548",1938,"WTSH","Molybdenum",0.705499978428673,"gain"
"7549",1939,"WTSH","Molybdenum",0.705499978428673,"gain"
"7550",1940,"WTSH","Molybdenum",0.705499978428673,"gain"
"7551",1941,"WTSH","Molybdenum",0.705499978428673,"gain"
"7552",1942,"WTSH","Molybdenum",0.705499978428673,"gain"
"7553",1943,"WTSH","Molybdenum",0.702524474144111,"gain"
"7554",1944,"WTSH","Molybdenum",0.702524474144111,"gain"
"7555",1945,"WTSH","Molybdenum",0.702524474144111,"gain"
"7556",1946,"WTSH","Molybdenum",0.702524474144111,"gain"
"7557",1947,"WTSH","Molybdenum",0.702524474144111,"gain"
"7558",1948,"WTSH","Molybdenum",0.702524474144111,"gain"
"7559",1949,"WTSH","Molybdenum",0.702524474144111,"gain"
"7560",1950,"WTSH","Molybdenum",0.702524474144111,"gain"
"7561",1951,"WTSH","Molybdenum",0.702524474144111,"gain"
"7562",1952,"WTSH","Molybdenum",0.702524474144111,"gain"
"7563",1953,"WTSH","Molybdenum",0.702524474144111,"gain"
"7564",1954,"WTSH","Molybdenum",0.702524474144111,"gain"
"7565",1955,"WTSH","Molybdenum",0.702524474144111,"gain"
"7566",1956,"WTSH","Molybdenum",0.705499978428673,"gain"
"7567",1957,"WTSH","Molybdenum",0.705499978428673,"gain"
"7568",1958,"WTSH","Molybdenum",0.705499978428673,"gain"
"7569",1959,"WTSH","Molybdenum",0.705499978428673,"gain"
"7570",1960,"WTSH","Molybdenum",0.705499978428673,"gain"
"7571",1961,"WTSH","Molybdenum",0.705499978428673,"gain"
"7572",1962,"WTSH","Molybdenum",0.705499978428673,"gain"
"7573",1963,"WTSH","Molybdenum",0.705499978428673,"gain"
"7574",1964,"WTSH","Molybdenum",0.705499978428673,"gain"
"7575",1965,"WTSH","Molybdenum",0.729016644376295,"gain"
"7576",1966,"WTSH","Molybdenum",0.752533310323918,"gain"
"7577",1967,"WTSH","Molybdenum",0.77604997627154,"gain"
"7578",1968,"WTSH","Molybdenum",0.799566642219162,"gain"
"7579",1969,"WTSH","Molybdenum",0.823083308166785,"gain"
"7580",1970,"WTSH","Molybdenum",0.846599974114407,"gain"
"7581",1971,"WTSH","Molybdenum",0.846599974114407,"gain"
"7582",1972,"WTSH","Molybdenum",0.846599974114407,"gain"
"7583",1973,"WTSH","Molybdenum",0.846599974114407,"gain"
"7584",1974,"WTSH","Molybdenum",0.846599974114407,"gain"
"7585",1975,"WTSH","Molybdenum",0.846599974114407,"gain"
"7586",1976,"WTSH","Molybdenum",0.843029368972933,"gain"
"7587",1977,"WTSH","Molybdenum",0.843029368972933,"gain"
"7588",1978,"WTSH","Molybdenum",0.843029368972933,"gain"
"7589",1979,"WTSH","Molybdenum",0.843029368972933,"gain"
"7590",1980,"WTSH","Molybdenum",0.843029368972933,"gain"
"7591",1981,"WTSH","Molybdenum",0.839471176326115,"gain"
"7592",1982,"WTSH","Molybdenum",0.839471176326115,"gain"
"7593",1983,"WTSH","Molybdenum",0.839471176326115,"gain"
"7594",1984,"WTSH","Molybdenum",0.839471176326115,"gain"
"7595",1985,"WTSH","Molybdenum",0.839471176326115,"gain"
"7596",1986,"WTSH","Molybdenum",0.835925173026644,"gain"
"7597",1987,"WTSH","Molybdenum",0.835925173026644,"gain"
"7598",1988,"WTSH","Molybdenum",0.835925173026644,"gain"
"7599",1989,"WTSH","Molybdenum",0.835925173026644,"gain"
"7600",1990,"WTSH","Molybdenum",0.832391143858852,"gain"
"7601",1991,"WTSH","Molybdenum",0.832391143858852,"gain"
"7602",1992,"WTSH","Molybdenum",0.832391143858852,"gain"
"7603",1993,"WTSH","Molybdenum",0.832391143858852,"gain"
"7604",1994,"WTSH","Molybdenum",0.828868880531301,"gain"
"7605",1995,"WTSH","Molybdenum",0.828868880531301,"gain"
"7606",1996,"WTSH","Molybdenum",0.828868880531301,"gain"
"7607",1997,"WTSH","Molybdenum",0.825358181535852,"gain"
"7608",1998,"WTSH","Molybdenum",0.825358181535852,"gain"
"7609",1999,"WTSH","Molybdenum",0.825358181535852,"gain"
"7610",2000,"WTSH","Molybdenum",0.858385912098817,"gain"
"7611",2001,"WTSH","Molybdenum",0.894912972188128,"gain"
"7612",2002,"WTSH","Molybdenum",0.93144003227744,"gain"
"7613",2003,"WTSH","Molybdenum",0.9638588286831,"gain"
